_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,id,retweetcount,screenname,text,userid
191083452,false,finalized,3,8/12/2012 14:25:46,Caution and advice,1.0,,73184029511384896,,SeanSublette13,"Funnel cloud spotted about 10 miles south of Danville, moving east.  Tornado Warning for Caswell Co, NC as a result...",130394484
191083453,false,finalized,3,8/12/2012 13:30:02,Caution and advice,1.0,,73547105066684400,,danapixie, @SnowyWestie: #PAWCIRCLE for @BearBearD in Memphis. Needs #barkbusters #BarkTreeAlert. Tornado on ground. @NoCrybabyDoGs @IamZorro Ba ...,21373407
191083454,false,finalized,3,8/12/2012 13:23:15,Caution and advice,1.0,,73869922626838400,,thinminmeg,"Tornado watch over here till 10 pm. Oh well, it's not gonna hit us anyways.",47773510
191083455,false,finalized,3,8/12/2012 13:30:25,Caution and advice,1.0,,74935810729840608,,IzzyBelle24,"Um tornado warning with the sirens while being shuffeled  into a ""safe"" section of the grocery store.",216922851
191083456,false,finalized,3,8/12/2012 13:36:47,Casualties and damage,0.6936,,75202113826860896,,ErwinWarmerdam,Shocking before and after picture of the joplin missouri tornado devastation http://bit.ly/mgpTWV,22122719
191083457,false,finalized,3,8/12/2012 13:16:36,Caution and advice,1.0,,76042454306004800,,fabiojjsantos," @RedCross: #Tornado watches and warnings in the northeast right now and through evening- pay attention to news and local authorities, ...",30137827
191083458,false,finalized,3,8/12/2012 13:36:06,Caution and advice,0.371,,73254659657187200,,monstarrynite,"Volcano eruption, Tornado, Flood, Cattle Plague... is the end of the world coming soon?",44839521
191083459,false,finalized,3,8/12/2012 13:27:04,"Donations of money, goods or services",0.6701,,73050416832708608,,restorejoplin,Metro Appliances & More on North Main St is setting up a Distribution Center. Call (417) 782-1008 or (417) 438-1478 for details. #joplin,303832848
191083460,false,finalized,3,8/12/2012 14:12:13,Caution and advice,0.672,,76050377920888800,,jewyorkrags,tornado watch #ineffect,263682118
191083461,false,finalized,3,8/12/2012 13:30:02,Caution and advice,0.6354,,73564255441530800,,super64,#txwx Storm still firing north of Houston tonight that are extending from the line across the us.,19096212
191083462,false,finalized,3,8/12/2012 13:28:56,Casualties and damage,1.0,,73562315433328608,,IKeyF_Italy,"CNN Top Stories: 125 dead in Joplin: Residents of tornado-ravaged Joplin, Missouri, again found themselves huddl... http://bit.ly/jV7arS",112046592
191083463,false,finalized,3,8/12/2012 13:29:09,Caution and advice,0.6765,,73148859433500608,,ninatypewriter," @TWCBreaking: Confirmed #tornado on ground 3 miles SW of Chickasha, OK, per fire dept.  TAKE COVER NOW!!!!  Radar:  http://wxch.nl/iGpssz",171656520
191083464,false,finalized,3,8/12/2012 13:26:41,"Donations of money, goods or services",1.0,,76219318538485600,,inspiretaylor," @CelebsFacts: Taylor Swift's Speak Now Help Now show raise over $750,000 for tornado victims. #CelebsFacts",291285859
191083465,false,finalized,3,8/12/2012 13:37:59,Information source,0.6621,,74974914381225904,,JayVsDemons,@envy_ochoa kinda ' but today the entire sky was dark & there was a tornado like 15 minutes away from my town ! It got crazy lol,284695580
191083466,false,finalized,3,8/12/2012 14:13:46,Unknown,0.6591,,75048256744329200,,rick7758,"As it recovers from tornado, Joplin can take lessons from other cities: *http://vitamins-for-hair-loss.vitaminsguide.org/as-it-recovers-f...",196064967
191083467,false,finalized,3,8/12/2012 13:15:54,Caution and advice,1.0,,75372445917384704,,TwinsChica," @shawncable: Tornado reported on the gound near Ramona, SD... heading northeast. #sdwx",49711689
191083468,false,finalized,3,8/12/2012 13:22:39,Caution and advice,0.6306,,76399725984743296,,PwrWheelerChris," @severestudios: There is a small Tornado Watch in effect that includes Columbia and St. Louis, MO:  http://1.usa.gov/kxdEDC  #mowx",20537107
191083469,false,finalized,3,8/12/2012 13:14:49,Caution and advice,1.0,,73194407310012400,,underdog69911,Tornado sirens,284088852
191083470,false,finalized,3,8/12/2012 13:25:19,Caution and advice,1.0,,74959653594869600,,SdotThomas, @RoyalOakPatch Tornado WARNING now in effect. Take cover Royal Oak!,25147207
191083471,false,finalized,3,8/12/2012 13:30:01,Caution and advice,1.0,,73299480459489200,,xsiner," @KOMUnews: Tornado Watch for Chariton, Howard, Macon and Randolph County until 3:00am CDT.",18291172
191083472,false,finalized,3,8/12/2012 13:18:18,Caution and advice,1.0,,73214313971712000,,Lehigh389, @WxChrisB: People in SW Hunt and NE Kaufman need to take tornado precautions at this time. #txwx,187657428
191083473,false,finalized,3,8/12/2012 13:28:11,Unknown,1.0,,78232895562588000,,theSchizzard," @NWSNorman: Get your cameras ready! Smoke from large fires in Arizona has made its way into NW OK, and should make for an interesting ...",174843102
191083474,false,finalized,3,8/12/2012 13:30:25,Unknown,1.0,,74955409676447600,,AshaBaybe,"See this is why ion mess with nature. Everything is fine one min, the next, it wanna thunder/rain. Hell, let's throw a tornado in there.",146258279
191083475,false,finalized,3,8/12/2012 13:20:18,Casualties and damage,1.0,,73420528895012800,,BusinessScoop,FOX News: Tornado Death Toll Climbs http://bit.ly/kDqkC9,57673745
191083476,false,finalized,3,8/12/2012 13:29:12,Unknown,1.0,,73226401821630400,,Mommy2b_Ashlynn,MAN MY ASS THOUGHT A TORNADO HIT US THA WAY THEY ASS YELLIN GGESSHH THAT DAMN GAME!,190532831
191083477,false,finalized,3,8/12/2012 13:14:02,"Donations of money, goods or services",1.0,,74930878383521600,,Luh_Red_,That's cute . If yu go to Amnesia tonight yu can make a donation to Joplin because of the tornado.,71172574
191083478,false,finalized,3,8/12/2012 13:24:43,"Donations of money, goods or services",0.3424,,73941352160821200,,LifeNowInColor," @crownsbass5: After seeing real tornado damage firsthand, God showed me how important it is to help. We gotta get moving, people!",86994297
191083479,false,finalized,3,8/12/2012 13:18:47,Caution and advice,1.0,,73426256410066800,,Lawsonbulk,Tornado headed for downtown Kansas City,25605222
191083480,false,finalized,3,8/12/2012 13:28:15,Unknown,0.3538,,73605052614451200,,rqskye," @CassandraLudwig: Dear Westboro, we just survived an F-5. you're like a pea-sized hail compared to that. Not gonna affect us...we r t ...",104342504
191083481,false,finalized,3,8/12/2012 13:34:27,Caution and advice,1.0,,73585520386650000,,P_a_bl_o,"Tornado just touchdown at castleton square mall, and jump over tantrum",301894473
191083482,false,finalized,3,8/12/2012 13:34:27,Casualties and damage,1.0,,76463702248914800,,StellaQuatrano,Cannot believe the aftermath of the tornado here in western mass. The damage is devastating.,186683961
191083483,false,finalized,3,8/12/2012 13:21:50,Caution and advice,1.0,,76067996174520304,,sarahdemunck, @VeganCapitalist: Tornado watch issued for NYC and surrounding counties. Get your animal companions inside!,213047162
191083484,false,finalized,3,8/12/2012 13:28:18,"Donations of money, goods or services",1.0,,73364282129121200,,ConfluenceUSA,How YOU can help those affected by the deadliest tornado in modern record-keeping era http://bit.ly/k5Ghum @restorejoplin,174667688
191083485,false,finalized,3,8/12/2012 13:29:05,Caution and advice,1.0,,73214861898817504,,neighhay, @cupofteaintexas: TORNADO WARNING EXTENTED! Hutchins and Balch Springs take cover!,18098616
191083486,false,finalized,3,8/12/2012 13:38:14,Caution and advice,1.0,,76055645299802000,,biebsmethayley,"There's also a tornado watch in my (Sydney) state, Massachusetts. In just minutes it's supposingly going to hit my area. Pray PLEASE.",186849168
191083487,false,finalized,3,8/12/2012 13:18:42,"Donations of money, goods or services",1.0,,73459602448060400,,TheBGT,Please give donations at J.R. Johnston Tack for delivery to victims of the Joplin tornado located at 810 W. Locust in Bowling Green.,20592709
191083488,false,finalized,3,8/12/2012 13:18:17,Caution and advice,1.0,,73576686217728000,,TadLong,Tornado sirens going off again in Owensboro.,19265315
191083489,false,finalized,3,8/12/2012 13:36:04,"Donations of money, goods or services",0.6897,,76258694077235200,,ctlocalsus,#Connecticut Connecticut residents help in tornado response http://ctlocals.us,262413416
191083490,false,finalized,3,8/12/2012 14:11:38,Caution and advice,0.6697,,76421383269257200,,XinLynGoh,The tornado's gonna come and get me! http://t.co/wZ61PaJ,249798010
191083491,false,finalized,3,8/12/2012 14:07:52,Caution and advice,1.0,,74911170812850000,,CathyRowell,@reedtimmerTVN tornado warning just issued for lower Michigan.,221974474
191083492,false,finalized,3,8/12/2012 13:15:51,Caution and advice,1.0,,73519594333147104,,DJEricMichaels,"TORNADO WARNING has been canceled for VIGO but continues for Fountain, Parke and Vermillion until 7:15pm EDT!",93936154
191083493,false,finalized,4,8/12/2012 13:35:42,Information source,0.7498,,73628011127242704,,becsmog,@PauleyP How freaking awesome is this dog? Mason the superdog! #noh8pets #tornado #Alabama  http://t.co/oYNjOkY,227568058
191083494,false,finalized,3,8/12/2012 13:29:53,Caution and advice,0.6673,,76102954263904096,,IamClevR,What the deuce? Tornado in Yuba City and it's fuckin June wow... We got some Midwest weather now,38834843
191083495,false,finalized,3,8/12/2012 13:37:52,Caution and advice,0.3624,,78576304076759008,,matternst34,"Up to 104 so far in Lubbock today, 106 at Turkey and Paducah, 107 so far at Northfield. #txwx",68823780
191083496,false,finalized,3,8/12/2012 13:27:28,Caution and advice,1.0,,73537689508515808,,wxcast,"A Tornado Warning has been issued for for Pemiscot-MO, Dyer-TN, Lake-TN & Obion-TN until 07:30 PM  #weather",41167708
191083497,false,finalized,3,8/12/2012 13:23:07,Caution and advice,0.7015,,78968030775881600,,ThatsMsGerard2U,"from the looks of it, there's a tornado outside my window BUT my bestie insists we go to the gym anyway -_-.. i just want ice cream",164516580
191083498,false,finalized,3,8/12/2012 13:06:07,"Donations of money, goods or services",1.0,,73183426152370000,,ElisabethBates," @JACKHARRYKSHB: Mizzou athletics producing tornado relief T-shirts,""One State. One Spirit. One Mizzou"".  $14.95. All proceeds to the  ...",136484151
191083499,false,finalized,3,8/12/2012 13:09:19,Caution and advice,1.0,,74934323983286208,,MiWxSystem,"TORNADO WARNING [ Barry, MI ][ Calhoun, MI ] Expires: Sun May 29 17:00 EDT #SVRAlert",165815123
191083500,false,finalized,3,8/12/2012 14:04:23,Caution and advice,1.0,,73882399309709200,,MsSuriel,tornado watch for Binghamton and surrounding areas. be safe...definitely OUT of here lmao,224023317
191083501,false,finalized,3,8/12/2012 13:25:27,Information source,0.645,,73212541383344000,,BrentWGlobal,Turns out the Tornado sirens went off during the stream and @jwhittalglobal & @weaves87 had to head to the safety area!,15753010
191083502,false,finalized,3,8/12/2012 14:07:29,"Donations of money, goods or services",0.6815,,72778671735316400,,mizzoumegbarry, @RSVPCenter: The men of @MizzouDeltaChi have organized a supply drive for #Joplin #MO. Anything taken to 501 Turner Ave will be donat ...,27479576
191083503,false,finalized,3,8/12/2012 13:23:47,Unknown,0.6287,,73203170666491904,,mrgore,"It's interesting when an opera lecture is interrupted by a tornado warning, and we're whisked away deep within the bowels of the Winspear.",17623799
191083504,false,finalized,3,8/12/2012 13:26:04,Caution and advice,1.0,,76086034093449200,,mmarotta,Leominster MA tornado warnings and lightning #TwitPict http://twitpic.com/55nttb,9510032
191083505,false,finalized,3,8/12/2012 13:26:50,Caution and advice,0.6992,,76016840236740608,,leggygurl," @MarleeMatlin: Tornado Watch for New York City If you know anyone deaf or hard of hearing or physically disabled, reach out/make sure ...",271174451
191083506,false,finalized,3,8/12/2012 13:27:10,Caution and advice,1.0,,73559531636002800,,bradenrobbins,There is no tornado it's a watch not a warning so all you can come out of ur basement,255848778
191083507,false,finalized,3,8/12/2012 13:26:41,Casualties and damage,1.0,,75189690998857600,,rustysurette, @nwoweather: Apartments on the East side of Chickasha that were damaged by a Tornado 5-24-11 http://yfrog.com/h0h6pesj,16292883
191083508,false,finalized,3,8/12/2012 13:23:03,Caution and advice,1.0,,73493860860432304,,AC_Dode,"Seems like that last blob on the radar passed us up, waiting another 5 minutes for the next one. Ellsinore, MO sees Tornado #weather",85997871
191083509,false,finalized,3,8/12/2012 13:35:04,"Donations of money, goods or services",0.6969,,73508848387891200,,agtiger1, @oldrockhousestl: Old Rock House will donate $1 to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...,177709167
191083510,false,finalized,3,8/12/2012 13:27:10,"People missing, found or seen",1.0,,75384698116907008,,veenakulkarni,"Week after tornado, 29 people missing http://bit.ly/lrQIz1",149903566
191083511,false,finalized,3,8/12/2012 14:13:16,Caution and advice,0.6508,,73216000727859200,,eluvaman,@Cedric_Supreme hey man i'm seeing this tornado and bad weather on the news for Oklahoma...just wondering if ur ok?,240924718
191083512,false,finalized,3,8/12/2012 13:23:07,Unknown,0.6762,,76116022570131296,,tzvetanto,#tornado no more :-),57080389
191083513,false,finalized,3,8/12/2012 13:34:59,Caution and advice,0.7203,,74960621875118000,,chilisweet," @reedtimmerTVN: Possible tornado near Holiday City, OH",43260656
191083514,false,finalized,3,8/12/2012 14:05:53,Caution and advice,0.6612,,75192840082300800,,AutumnPerry,Tha NWS has confirmed a tornado touched down in Shiawassee County. I'm headed there now...look for a live report @ABC12WJ at Noon.,27550176
191083515,false,finalized,3,8/12/2012 13:26:22,Caution and advice,1.0,,78634199485136800,,noopy86,@Samantha_Busch WI may be under tornado warnings but we are still going to watch@KyleBusch win the prelude!,161302207
191083516,false,finalized,3,8/12/2012 13:26:00,Caution and advice,1.0,,78922450213142400,,Marc978,BREAKING NEWS: TORNADO REPOED IN THE STORM HEADING MY WAY,36787902
191083517,false,finalized,3,8/12/2012 13:13:10,Information source,0.3487,,77645868978806704,,PRcgriffin,who doesn't love a puppy surviving a tornado? http://bit.ly/iFN9CU my favorite story of the morning!,241447642
191083518,false,finalized,3,8/12/2012 13:35:55,Caution and advice,0.6827,,73539177886646208,,gkrue, @palmerlaw: Report: *** Tornado Warning *** SIRENS in #chambana - Tornado on ground I72 near Route 47 exit going E-NE #chambana #CUstorms,14664450
191083519,false,finalized,3,8/12/2012 13:26:52,Unknown,0.7032,,75120994351718400,,CelestialBeard,do ill-advised things like building a town in Tornado Kingdom,17337775
191083520,false,finalized,3,8/12/2012 13:28:10,Information source,0.3694,,73209573401575296,,sarakenny, @wxrisk: Dallas Love Field: all passengers and staff are in the basement of the terminal. (per weather channel) #txwx,16266914
191083521,false,finalized,3,8/12/2012 13:26:04,Information source,0.6499,,72895737658216400,,greatnfluence, @andersoncooper: I took this earlier. Cross still stands above destroyed church #Joplin http://yfrog.com/h2d7rgrj WOW!!,149919897
191083522,false,finalized,3,8/12/2012 13:35:19,Caution and advice,0.6903,,73222991927967600,,KeymonDiArtiste, @eman2936: How come everyone talking bout hail and aint no rain here just tornado sirens going off?,154682571
191083523,false,finalized,3,8/12/2012 13:36:04,Caution and advice,0.6538,,73444431986032608,,stina_bug,If they dont stop sayin more tornado warnings huh .....,38599906
191083524,false,finalized,3,8/12/2012 13:23:43,Casualties and damage,0.6513,,74297355620458400,,TounzDC," @TIME: This dog was sucked up by a tornado, but crawled home on two broken legs | http://ti.me/kVEEDu (via @TIMENewsFeed)",14634320
